name,slug,area_name,address,nearest_station,description,website_url,source_url,prefecture,city,google_place_id,is_approved,is_active
立川市砂川学習館〔講堂〕,立川市砂川学習館-講堂,立川市,東京都立川市砂川町1-52-7,,なし,https://www.city.tachikawa.lg.jp/shisetsu/1008071/1008242.html,https://www.city.tachikawa.lg.jp/shisetsu/1008071/1008242.html,東京都,立川市,,true,true
立教大学 タッカーホール,立教大学-タッカーホール,豊島区,東京都豊島区西池袋3-34-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,豊島区,,true,true
立教学院ポール・ラッシュ・アスレティックセンターアリーナ,立教学院ポール-ラッシュ-アスレティックセンターアリーナ,豊島区,東京都豊島区西池袋３－３４－１,,,http://www.rikkyo.dc.jp/campuslife/facilities/ikebukuro/prac.html,http://www.rikkyo.dc.jp/campuslife/facilities/ikebukuro/prac.html,東京都,豊島区,,true,true
立石地区センター別館〔多目的室〕,立石地区センター別館-多目的室,葛飾区,東京都葛飾区立石3-12-1 （勤労福祉会館併設）,,改修,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006742.html,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006742.html,東京都,葛飾区,,true,true
竹の塚地域学習センター〔ホール〕,竹の塚地域学習センター-ホール,足立区,東京都足立区竹の塚2-25-17,,総座席数 306席／なし,http://www.city.adachi.tokyo.jp/bunka/shisetsu/shogaigakushu/009.html,http://www.city.adachi.tokyo.jp/bunka/shisetsu/shogaigakushu/009.html,東京都,足立区,,true,true
竹丘地域市民センター〔第5会議室〕,竹丘地域市民センター-第5会議室,清瀬市,東京都清瀬市竹丘1-11-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,清瀬市,,true,true
第一生命ホール,第一生命ホール,中央区,東京都中央区晴海1-8-9,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中央区,,true,true
粕谷区民センター〔多目的ホール〕,粕谷区民センター-多目的ホール,世田谷区,東京都世田谷区粕谷4-13-6,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,世田谷区,,true,true
糀谷文化センター〔第一集会室〕,糀谷文化センター-第一集会室,大田区,東京都大田区西糀谷2-14-5,,総座席数 50席／なし,https://www.city.ota.tokyo.jp/shisetsu/bunkacenter/kojiyabunkacenter.html,https://www.city.ota.tokyo.jp/shisetsu/bunkacenter/kojiyabunkacenter.html,東京都,大田区,,true,true
紀伊國屋サザンシアターＴＡＫＡＳＨＩＭＡＹＡ,紀伊國屋サザンシアターtakashimaya,渋谷区,東京都渋谷区千駄ヶ谷5-24-2 タカシマヤタイムズスクエア 南館7F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
紀伊國屋ホール,紀伊國屋ホール,新宿区,東京都新宿区新宿3-17-7 紀伊國屋書店新宿本店4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
紀尾井町サロンホール,紀尾井町サロンホール,千代田区,東京都千代田区紀尾井町3-29 紀尾井町アークビル1Ｆ,,総座席数 80席,http://www.ark-home.jp/hall/,http://www.ark-home.jp/hall/,東京都,千代田区,,true,true
練馬区立区民・産業プラザ〔Coconeriホール 〕,練馬区立区民-産業プラザ-coconeriホール,練馬区,東京都練馬区練馬1-17-1 Coconeri 3F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
練馬区立大泉学園ゆめりあホール〔ゆめりあホール〕,練馬区立大泉学園ゆめりあホール-ゆめりあホール,練馬区,東京都練馬区東大泉1-29-1,,総座席数 176席／なし,https://www.neribun.or.jp/yumeria.html,https://www.neribun.or.jp/yumeria.html,東京都,練馬区,,true,true
練馬区立生涯学習センター〔ホール〕,練馬区立生涯学習センター-ホール,練馬区,東京都練馬区豊玉北6-8-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
練馬区立練馬文化センター〔大ホール〕,練馬区立練馬文化センター-大ホール,練馬区,東京都練馬区練馬1-17-37,,総座席数 1344席／なし,https://www.neribun.or.jp/nerima.html,https://www.neribun.or.jp/nerima.html,東京都,練馬区,,true,true
練馬区立練馬文化センター〔小ホール〕,練馬区立練馬文化センター-小ホール,練馬区,東京都e,,総座席数 547席／なし,https://www.neribun.or.jp/nerima.html,https://www.neribun.or.jp/nerima.html,東京都,練馬区,,true,true
美原文化センター 〔第一集会室〕,美原文化センター-第一集会室,大田区,東京都大田区大森東1-28-9,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,大田区,,true,true
羽村市コミュニティセンター〔ホール〕,羽村市コミュニティセンター-ホール,羽村市,東京都羽村市緑ヶ丘5-2-6,,総座席数 180席,http://www.city.hamura.tokyo.jp/0000018194.html,http://www.city.hamura.tokyo.jp/0000018194.html,東京都,羽村市,,true,true
羽村市生涯学習センターゆとろぎ〔大ホール〕,羽村市生涯学習センターゆとろぎ-大ホール,羽村市,東京都羽村市緑ヶ丘1-11-5,,総座席数 854席／なし,http://www.city.hamuro.tokyo.jp/0000002093.html,http://www.city.hamuro.tokyo.jp/0000002093.html,東京都,羽村市,,true,true
羽村市生涯学習センターゆとろぎ〔小ホール〕,羽村市生涯学習センターゆとろぎ-小ホール,羽村市,東京都羽村市緑ヶ丘1-11-5,,総座席数 252席／なし,http://www.city.hamuro.tokyo.jp/0000002093.html,http://www.city.hamuro.tokyo.jp/0000002093.html,東京都,羽村市,,true,true
耕心館〔多目的大広間〕,耕心館-多目的大広間,瑞穂町,東京都西多摩郡瑞穂町大字駒形富士山317-1,,総座席数 70席,http://www.koshinkan.jp/index.html,http://www.koshinkan.jp/index.html,東京都,瑞穂町,,true,true
自由が丘オペラハウス,自由が丘オペラハウス,目黒区,東京都目黒区自由が丘1-3-28 自由が丘オペラハウスビル2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,目黒区,,true,true
自由学園明日館〔自由学園明日館 講堂〕,自由学園明日館-自由学園明日館-講堂,豊島区,東京都豊島区西池袋2-31-3,,総座席数 272席／なし,http://www.jiyu.jp/,http://www.jiyu.jp/,東京都,豊島区,,true,true
芝居砦・満天星,芝居砦-満天星,中野区,東京都中野区上高田4-19-6 ゴールデンマンションＢ2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中野区,,true,true
芝浦港南区民センター〔区民ホール〕,芝浦港南区民センター-区民ホール,港区,東京都港区芝浦4-13-1 UR都市機構トリニティー芝浦 1F･2F,,総座席数 235席,https://www.kisport.or.jp/sisetu/shibaura-konan/index.html,https://www.kisport.or.jp/sisetu/shibaura-konan/index.html,東京都,港区,,true,true
花小金井 ライブハウスTSP,花小金井-ライブハウスtsp,小平市,東京都小平市鈴木町2-174,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,小平市,,true,true
花小金井北公民館 〔ホール〕,花小金井北公民館-ホール,小平市,東京都小平市花小金井5-41-3,,総座席数 60席／建替,http://www.city.kodaira.tokyo.jp/kurashi/001/001354.html,http://www.city.kodaira.tokyo.jp/kurashi/001/001354.html,東京都,小平市,,true,true
花小金井南公民館〔ホール〕,花小金井南公民館-ホール,小平市,東京都小平市花小金井南町2-12-6,,総座席数 90席／なし,http://www.city.kodaira.tokyo.jp/kurashi/001/001354.html,http://www.city.kodaira.tokyo.jp/kurashi/001/001354.html,東京都,小平市,,true,true
芸能花伝舎,芸能花伝舎,新宿区,東京都西新宿6-12-30,,,kakeru.geidankyo.or.jp/kadensha/,kakeru.geidankyo.or.jp/kadensha/,東京都,新宿区,,true,true
草月会館〔草月ホール〕,草月会館-草月ホール,港区,東京都港区赤坂7-2-21 草月会館B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,港区,,true,true
荒川区ムーブ町屋〔ムーブホール〕,荒川区ムーブ町屋-ムーブホール,荒川区,東京都荒川区荒川7-50-9 センターまちや3・4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,荒川区,,true,true
荒川区民会館（サンパール荒川）〔大ホール〕,荒川区民会館-サンパール荒川-大ホール,荒川区,東京都荒川区荒川1-1-1,,総座席数 975席／なし,http://www.sunpearl-arakawa.com/,http://www.sunpearl-arakawa.com/,東京都,荒川区,,true,true
荒川区民会館（サンパール荒川）〔小ホール〕,荒川区民会館-サンパール荒川-小ホール,荒川区,東京都荒川区荒川1-1-1,,総座席数 300席／なし,http://www.sunpearl-arakawa.com/,http://www.sunpearl-arakawa.com/,東京都,荒川区,,true,true
荒川区立男女平等推進センター（アクト21）〔ホール〕,荒川区立男女平等推進センター-アクト21-ホール,荒川区,東京都荒川区東尾久5-9-3,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,荒川区,,true,true
荒川区立町屋文化センター〔多目的ホール〕,荒川区立町屋文化センター-多目的ホール,荒川区,東京都荒川区荒川7-20-1,,総座席数 154席,http://machiya.acc-arakawa.jp,http://machiya.acc-arakawa.jp,東京都,荒川区,,true,true
荒川区立障害者福祉会館 アクロスあらかわ〔多目的ホール（全）〕,荒川区立障害者福祉会館-アクロスあらかわ-多目的ホール-全,荒川区,東京都荒川区荒川2-57-8,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,荒川区,,true,true
荻窪 club Doctor,荻窪-club-doctor,杉並区,東京都杉並区上荻1-16-10 ローレルビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
菅刈住区センター〔レクリエーションホール〕,菅刈住区センター-レクリエーションホール,目黒区,東京都目黒区青葉台2-10-18,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,目黒区,,true,true
萩中文化センター〔第一集会室〕,萩中文化センター-第一集会室,大田区,東京都大田区萩中1-7-30,,なし,https://www.city.ota.tokyo.jp/shisetsu/bunkacenter/haginakabunkacenter.html,https://www.city.ota.tokyo.jp/shisetsu/bunkacenter/haginakabunkacenter.html,東京都,大田区,,true,true
萬劇場,萬劇場,豊島区,東京都豊島区北大塚2-32-22,,総座席数 130席,http://yorozu-s.sub.jp/,http://yorozu-s.sub.jp/,東京都,豊島区,,true,true
葉月ホールハウス,葉月ホールハウス,杉並区,東京都杉並区善福寺2-30-19,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
葛飾区亀有文化ホール かめありリリオホール〔リリオホール〕,葛飾区亀有文化ホール-かめありリリオホール-リリオホール,葛飾区,東京都葛飾区亀有3-26-1,,改修,http://www.k-mil.gr.jp/,http://www.k-mil.gr.jp/,東京都,葛飾区,,true,true
葛飾区地域産業振興会館 テクノプラザかつしか〔大ホール〕,葛飾区地域産業振興会館-テクノプラザかつしか-大ホール,葛飾区,東京都葛飾区青戸7-2-1,,総座席数 400席,http://techno-plaza.jp/,http://techno-plaza.jp/,東京都,葛飾区,,true,true
葛飾区文化会館 かつしかシンフォニーヒルズ〔アイリスホール〕,葛飾区文化会館-かつしかシンフォニーヒルズ-アイリスホール,葛飾区,東京都葛飾区立石6-33-1,,総座席数 298席／なし,http://www.k-mil.gr.jp/index.html,http://www.k-mil.gr.jp/index.html,東京都,葛飾区,,true,true
葛飾区文化会館 かつしかシンフォニーヒルズ〔モーツァルトホール〕,葛飾区文化会館-かつしかシンフォニーヒルズ-モーツァルトホール,葛飾区,東京都葛飾区立石6-33-1,,総座席数 1318席／なし,http://www.k-mil.gr.jp/index.html,http://www.k-mil.gr.jp/index.html,東京都,葛飾区,,true,true
表参道ヒルズ スペース オー,表参道ヒルズ-スペース-オー,渋谷区,東京都渋谷区神宮前4-12-10,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
表参道ＧＲＯＵＮＤ,表参道ground,渋谷区,東京都渋谷区神宮前 4-2-12 WES B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
西巣鴨音楽堂,西巣鴨音楽堂,豊島区,東京都豊島区西巣鴨2-5-1,,総座席数 20席／なし,http://nishisugamo-ongakudo.com/,http://nishisugamo-ongakudo.com/,東京都,豊島区,,true,true
西新井文化ホール,西新井文化ホール,足立区,東京都足立区栗原1-3-1,,総座席数 902席／改修,http://www.galaxcity.jp/modules/site/index.php?action=CatView&cat_id=2,http://www.galaxcity.jp/modules/site/index.php?action=CatView&cat_id=2,東京都,足立区,,true,true
西新宿ナルゲキ,西新宿ナルゲキ,新宿区,東京都新宿区西新宿7-21-20,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
西早稲田BLAH BLAH BLAH,西早稲田blah-blah-blah,新宿区,東京都新宿区西早稲田3-20-6 スパイラルビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
西東京市コール田無〔多目的ホール〕,西東京市コール田無-多目的ホール,西東京市,東京都西東京市田無町3-7-2,,総座席数 182席／改修,http://www.city.nishitokyo.lg.jp/sisetu/hall.call.html,http://www.city.nishitokyo.lg.jp/sisetu/hall.call.html,東京都,西東京市,,true,true
西東京市保谷こもれびホール〔メインホール〕,西東京市保谷こもれびホール-メインホール,西東京市,東京都西東京市中町1-5-1,,総座席数 662席,https://www.komorebi-hall.jp/,https://www.komorebi-hall.jp/,東京都,西東京市,,true,true
西東京市保谷こもれびホール〔小ホール〕,西東京市保谷こもれびホール-小ホール,西東京市,東京都西東京市中町1-5-1,,総座席数 250席,https://www.komorebi-hall.jp/,https://www.komorebi-hall.jp/,東京都,西東京市,,true,true
西河原公民館〔多目的ホール〕,西河原公民館-多目的ホール,狛江市,東京都狛江市元和泉2-35-1,,総座席数 202席,"http://www.komae.ed.jp/index.cfm/10,0,53,html","http://www.komae.ed.jp/index.cfm/10,0,53,html",東京都,狛江市,,true,true
西砂学習館〔視聴覚室〕,西砂学習館-視聴覚室,立川市,東京都立川市西砂町6-12-10,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,立川市,,true,true
西荻窪FLAT,西荻窪flat,杉並区,東京都杉並区西荻南3-17-2,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
西部地域センター〔多目的ホール〕,西部地域センター-多目的ホール,東久留米市,東京都東久留米市滝山4-1-10,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,東久留米市,,true,true
調布市せんがわ劇場〔ホール〕,調布市せんがわ劇場-ホール,調布市,東京都調布市仙川町1-21-5,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,調布市,,true,true
調布市グリーンホール〔大ホール〕,調布市グリーンホール-大ホール,調布市,東京都調布市小島町2-47-1,,総座席数 1307席,https://www.chofu-culture-community.org/forms/menutop/menutop.aspx?menu_id=90,https://www.chofu-culture-community.org/forms/menutop/menutop.aspx?menu_id=90,東京都,調布市,,true,true
調布市グリーンホール〔小ホール〕,調布市グリーンホール-小ホール,調布市,東京都調布市小島町2-47-1,,総座席数 300席,https://www.chofu-culture-community.org/forms/menutop/menutop.aspx?menu_id=90,https://www.chofu-culture-community.org/forms/menutop/menutop.aspx?menu_id=90,東京都,調布市,,true,true
調布市文化会館 たづくり〔くすのきホール 〕,調布市文化会館-たづくり-くすのきホール,調布市,東京都調布市小島町2-33-1,,総座席数 506席,http://www.chofu-culture-community.org/forms/info/info.aspx?info_id=807,http://www.chofu-culture-community.org/forms/info/info.aspx?info_id=807,東京都,調布市,,true,true
調布市文化会館 たづくり〔むらさきホール〕,調布市文化会館-たづくり-むらさきホール,調布市,東京都調布市小島町2-33-1,,総座席数 150席,http://www.chofu-culture-community.org/forms/info/info.aspx?info_id=807,http://www.chofu-culture-community.org/forms/info/info.aspx?info_id=807,東京都,調布市,,true,true
豊島区立南大塚ホール〔南大塚ホール〕,豊島区立南大塚ホール-南大塚ホール,豊島区,東京都豊島区南大塚2-36-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,豊島区,,true,true
豊島区立舞台芸術交流センターあうるすぽっと〔劇場〕,豊島区立舞台芸術交流センターあうるすぽっと-劇場,豊島区,東京都豊島区東池袋4-5-2ライズアリーナビル2階,,総座席数 301席,https://www.owlspot.jp/,https://www.owlspot.jp/,東京都,豊島区,,true,true
豊島区立芸術文化劇場〔東京建物 Brillia ＨＡＬＬ〕,豊島区立芸術文化劇場-東京建物-brillia-hall,豊島区,東京都豊島区東池袋1-19-1,,総座席数 1248席,https://toshima-theatre.jp/,https://toshima-theatre.jp/,東京都,豊島区,,true,true
豊洲文化センター〔サブ・レクホール〕,豊洲文化センター-サブ-レクホール,江東区,東京都江東区豊洲2-2-18 豊洲シビックセンター7F,,総座席数 136席／なし,https://www.kcf.or.jp/toyosu,https://www.kcf.or.jp/toyosu,東京都,江東区,,true,true
豊洲文化センター〔レクホール〕,豊洲文化センター-レクホール,江東区,東京都江東区豊洲2-2-18 豊洲シビックセンター7F,,総座席数 300席／なし,https://www.kcf.or.jp/toyosu,https://www.kcf.or.jp/toyosu,東京都,江東区,,true,true
豊洲文化センター〔豊洲シビックセンターホール〕,豊洲文化センター-豊洲シビックセンターホール,江東区,東京都江東区豊洲2-2-18 豊洲シビックセンター5F,,総座席数 300席／なし,https://www.kcf.or.jp/toyosu,https://www.kcf.or.jp/toyosu,東京都,江東区,,true,true
赤坂RED/THEATER,赤坂red-theater,港区,東京都港区赤坂3-10-9 赤坂グランベルホテルB2F,,総座席数 176席,http://www.red-theater.net/,http://www.red-theater.net/,東京都,港区,,true,true
赤坂区民センター〔区民ホール〕,赤坂区民センター-区民ホール,港区,東京都港区赤坂4-18-13 赤坂コミュニティーぷらざ内,,総座席数 396席,http://www.akasaka-civiccenter.jp/shisetsu/list_1.html,http://www.akasaka-civiccenter.jp/shisetsu/list_1.html,東京都,港区,,true,true
赤坂ＣＬＵＢ ＴＥＮＪＩＫＵ,赤坂club-tenjiku,港区,東京都港区赤坂2-14-1 赤坂山王会館B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,港区,,true,true
足立区勤労福祉会館〔第1ホール〕,足立区勤労福祉会館-第1ホール,足立区,東京都足立区綾瀬1-34-7-102,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,足立区,,true,true
足立区役所〔庁舎ホール〕,足立区役所-庁舎ホール,足立区,東京都足立区中央本町1-17-1 足立区役所中央館2F,,総座席数 486席／改修,http://www.city.adachi.tokyo.jp/chosha/shisetsu/kuyakusho/001.html,http://www.city.adachi.tokyo.jp/chosha/shisetsu/kuyakusho/001.html,東京都,足立区,,true,true
足立区文化芸術劇場 シアター1010 〔劇場〕,足立区文化芸術劇場-シアター1010-劇場,足立区,東京都足立区千住3-92 千住ミルディスⅠ番館11Ｆ,,総座席数 701席,http://www.t1010.jp/,http://www.t1010.jp/,東京都,足立区,,true,true
足立区生涯学習センター〔講堂〕,足立区生涯学習センター-講堂,足立区,東京都足立区千住5-13-5,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,足立区,,true,true
踊心ダンスシアター,踊心ダンスシアター,渋谷区,東京都渋谷区神南1-15-5 神南プラザビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
遊空間がざびぃ,遊空間がざびぃ,杉並区,東京都杉並区西荻北5-9-12 そらの上,,,http://www.gazavie.com,http://www.gazavie.com,東京都,杉並区,,true,true
道の駅八王子滝山〔交流ホール〕,道の駅八王子滝山-交流ホール,八王子市,東京都八王子市滝山町1-592-2,,総座席数 50席,http://www.michinoeki-hachioji.net/index.php,http://www.michinoeki-hachioji.net/index.php,東京都,八王子市,,true,true
金町地区センター〔ホール〕,金町地区センター-ホール,葛飾区,東京都葛飾区東金町1-22-1,,閉館,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006754.html,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006754.html,東京都,葛飾区,,true,true
鈴木公民館〔ホール〕,鈴木公民館-ホール,小平市,東京都小平市鈴木町2-772,,総座席数 96席／なし,http://www.city.kodaira.tokyo.jp/kurashi/001/001354.html,http://www.city.kodaira.tokyo.jp/kurashi/001/001354.html,東京都,小平市,,true,true
鈴本演芸場,鈴本演芸場,台東区,東京都台東区上野2-7-12,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,台東区,,true,true
銀座ケントス,銀座ケントス,中央区,東京都中央区銀座8-2-1 ニッタビル9F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中央区,,true,true
銀座タクト,銀座タクト,中央区,東京都中央区銀座6-9-15 タクトワンビルＢ1F,,総座席数 80席／なし,http://ginzatact.com,http://ginzatact.com,東京都,中央区,,true,true
銕仙会能楽研修所,銕仙会能楽研修所,港区,東京都港区南青山4-21-29,,総座席数 150席,http://www.tessen.org,http://www.tessen.org,東京都,港区,,true,true
錦学習館〔講堂〕,錦学習館-講堂,立川市,東京都立川市錦町3-12-25,,なし,http://www.city.tachikawa.lg.jp/shisetsu/1008071/1008238.html,http://www.city.tachikawa.lg.jp/shisetsu/1008071/1008238.html,東京都,立川市,,true,true
錦糸町ｒｅｂｉｒｔｈ,錦糸町rebirth,墨田区,東京都墨田区江東橋4-30-16 メンテック大塚ビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,墨田区,,true,true
関交協ハーモニックホール,関交協ハーモニックホール,新宿区,東京都新宿区西新宿7-21-20 関東交通共済協同組合ビルB2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
関区民ホール〔多目的ホール〕,関区民ホール-多目的ホール,練馬区,東京都練馬区関町北1-7-2 関区民センター内,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
阿佐ヶ谷アルシェ,阿佐ヶ谷アルシェ,杉並区,東京都杉並区阿佐谷南1-36-15 レオビルＢ1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
阿佐ヶ谷アートスペースプロット,阿佐ヶ谷アートスペースプロット,杉並区,東京都杉並区阿佐谷南1-9-10,,総座席数 50席／なし,http://artspace-plot.jp/,http://artspace-plot.jp/,東京都,杉並区,,true,true
雑司が谷音楽堂,雑司が谷音楽堂,豊島区,東京都豊島区雑司が谷2-17-12,,総座席数 70席／なし,http://zoshigayaongakudo.music.coocan.jp/,http://zoshigayaongakudo.music.coocan.jp/,東京都,豊島区,,true,true
雪谷文化センター 〔第一集会室〕,雪谷文化センター-第一集会室,大田区,東京都大田区南雪谷5-18-3,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,大田区,,true,true
雷5656会館 〔ときわホール〕,雷5656会館-ときわホール,台東区,東京都台東区浅草3-6-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,台東区,,true,true
霞が関コモンゲート〔霞が関ナレッジスクエア〕,霞が関コモンゲート-霞が関ナレッジスクエア,千代田区,東京都千代田区霞が関3-2-1 霞が関コモンゲート 西館ショップ＆レストラン３F,,総座席数 100席,https://www.kk2.ne.jp,https://www.kk2.ne.jp,東京都,千代田区,,true,true
青山学院 講堂,青山学院-講堂,渋谷区,東京都渋谷区渋谷4-4-25,,,https://www.aoyamagakuin.jp/introduction/data/environment.html,https://www.aoyamagakuin.jp/introduction/data/environment.html,東京都,渋谷区,,true,true
青山月見ル君想フ,青山月見ル君想フ,港区,東京都港区南青山4-9-1 シンプル青山ビルB1F,,,http://www.moonromantic.com/,http://www.moonromantic.com/,東京都,港区,,true,true
青山蜂,青山蜂,渋谷区,東京都渋谷区渋谷4-5-9 青山ビルディング2F-4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
青戸地区センター〔エポックホール〕,青戸地区センター-エポックホール,葛飾区,東京都葛飾区青戸5-20-6,,総座席数 154席／なし,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006750.html,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006750.html,東京都,葛飾区,,true,true
韓国文化院 ハンマダンホール,韓国文化院-ハンマダンホール,新宿区,東京都新宿区四谷4-4-10,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
音処・手刀（チョップ),音処-手刀-チョップ,豊島区,東京都豊島区池袋2-46-3 シーマ100-B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,豊島区,,true,true
音楽の友ホール,音楽の友ホール,新宿区,東京都新宿区神楽坂6-30,,総座席数 208席,http://www.ongakunotomo.co.jp/company/hall.html,http://www.ongakunotomo.co.jp/company/hall.html,東京都,新宿区,,true,true
音楽サロン パパゲーノ,音楽サロン-パパゲーノ,新宿区,東京都新宿区中井2-1-28 大本ビル4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
音楽専用空間クレモニア〔音楽専用空間クレモニアホール〕,音楽専用空間クレモニア-音楽専用空間クレモニアホール,杉並区,東京都杉並区荻窪5-22-7,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
響きの森文京公会堂〔文京シビックホール 大ホール〕,響きの森文京公会堂-文京シビックホール-大ホール,文京区,東京都文京区春日1-16-21 文京シビックホール1F,,総座席数 1802席／なし,https://www.b-academy.jp,https://www.b-academy.jp,東京都,文京区,,true,true
響きの森文京公会堂〔文京シビックホール 小ホール〕,響きの森文京公会堂-文京シビックホール-小ホール,文京区,東京都文京区春日1-16-21 文京シビックセンター2階,,総座席数 341席／なし,https://www.b-academy.jp/,https://www.b-academy.jp/,東京都,文京区,,true,true
風知空知,風知空知,世田谷区,東京都世田谷区北沢2-14-2 JOW3ビル4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,世田谷区,,true,true
飛行船シアター,飛行船シアター,台東区,東京都台東区東上野4-24-11,,総座席数 506席,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,台東区,,true,true
飯田橋 スペースウィズ,飯田橋-スペースウィズ,千代田区,東京都千代田区飯田橋1-7-3 増田金属ビルＢ1Ｆ,,,http://www.spacewith.com/,http://www.spacewith.com/,東京都,千代田区,,true,true
